Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,AMP_Scale,AMP_Overflow_Skips,Epoch_Time_sec,Cumulative_Training_Time
11,train/val,5.444891950358515,3.171206323996834,5.68421397001847,1.33853240228726,26.602943976017812,28.602808073693538,37.23414000855237,38.829454313615535,65.23187831970937,69.07044513653653,35.975237887755505,37.45519764171085,37.23414000855237,38.829454313615535,35.64561722524039,37.12971751301584,65.23187831970937,69.07044513653653,65.23187831970937,69.07044513653653,65.23187831970937,69.07044513653653,0.0009797023790459305,8192.0,0,17.119648933410645,0:03:14
12,train/val,5.2394915404527085,3.081290868313416,5.395501568265583,1.2921108579753051,27.708351303672746,29.657453276665414,38.22977575465801,40.53335855126401,66.69407456636274,70.25536833712573,36.901961892772825,38.72335090541789,38.22977575465801,40.53335855126401,36.76732937477215,38.33720167186767,66.69407456636274,70.25536833712573,66.69407456636274,70.25536833712573,66.69407456636274,70.25536833712573,0.0009778384360878754,8192.0,0,17.212538719177246,0:03:31
13,train/val,4.907396285430244,2.8877005926940753,5.049239159926124,1.058221208385661,28.241945147345803,32.18459023412733,38.685606408017236,42.44727917268959,67.96029333266186,73.94399095665464,37.486558547410205,40.85752785598535,38.685606408017236,42.44727917268959,37.46461566244431,40.83218286667272,67.96029333266186,73.94399095665464,67.96029333266186,73.94399095665464,67.96029333266186,73.94399095665464,0.0009759740982654733,8192.0,0,17.07123374938965,0:03:48
14,train/val,4.723423527634662,2.845411915494048,4.695028971070829,1.0020683206814034,29.47285459968876,32.99894839537066,39.958525109924395,43.216334287415954,69.01371699334676,75.28337967971214,38.924412330881566,41.93947504682781,39.958525109924395,43.216334287415954,38.99007326266439,41.81304056720469,69.01371699334676,75.28337967971214,69.01371699334676,75.28337967971214,69.01371699334676,75.28337967971214,0.0009741093646566256,8192.0,0,17.14966344833374,0:04:06
15,train/val,4.339302576106528,2.6366845615532086,4.256544996862826,0.9301334613712751,30.815788377605962,33.839327036984315,41.242404446423905,43.52708385687366,70.95841624704863,76.7254112918299,40.545906348469764,42.52592398353915,41.242404446423905,43.52708385687366,40.50473375051256,42.55790256728878,70.95841624704863,76.7254112918299,70.95841624704863,76.7254112918299,70.95841624704863,76.72541129182991,0.0009722442343351136,8192.0,0,17.024916887283325,0:04:23
16,train/val,4.224264109912125,2.565203503422115,4.147651467634284,0.9326379248066919,31.036714592601488,34.08583591176662,41.93228767128036,44.603752152965455,70.92209938809565,75.60799289498038,40.70979865553058,43.05059481257309,41.93228767128036,44.603752152965455,40.8610660959628,43.051437503877246,70.92209938809565,75.60799289498038,70.92209938809565,75.60799289498038,70.92209938809565,75.6079928949804,0.0009703787063705734,8192.0,0,17.061625003814697,0:04:40
17,train/val,3.952264473490093,2.4438381583794304,3.771065689947294,0.8517169437669044,31.976070742953596,35.52874106722062,42.50892930149029,45.52089468344769,72.39929216673097,77.89730209878773,41.761610795133706,44.405293186602776,42.50892930149029,45.52089468344769,41.821489856317356,44.76478127696099,72.39929216673097,77.89730209878773,72.39929216673097,77.89730209878773,72.39929216673097,77.89730209878773,0.0009685127798284653,8192.0,0,16.96108603477478,0:04:57
18,train/val,4.121891547804293,2.5725835898648137,3.873269787301188,0.863679547282611,31.708706275411714,35.79796631495025,42.51611656062897,45.68097208065742,71.24679049908157,78.30513787550335,41.8527794097056,44.783446929154884,42.51611656062897,45.68097208065742,41.83100101045053,44.81339770509276,71.24679049908157,78.30513787550335,71.24679049908157,78.30513787550335,71.24679049908157,78.30513787550335,0.0009666464537700486,8192.0,0,17.3846116065979,0:05:14
19,train/val,3.7244481107463008,2.3151101359854573,3.5233448704947596,0.875659884015552,33.96223197233182,35.920178686028606,44.6648316075372,47.457985097793255,73.9205872626029,77.26110657907526,44.42321547520826,45.115246647894885,44.6648316075372,47.457985097793255,44.355954487962286,45.439670503371524,73.9205872626029,77.26110657907526,73.9205872626029,77.26110657907526,73.9205872626029,77.26110657907526,0.0009647797272523526,8192.0,0,17.28218650817871,0:05:31
20,train/val,3.7081245054369387,2.322034460047017,3.465225056461666,0.7799705103448424,34.14561934009646,37.04008542460308,44.97588971888332,47.45659475449689,73.66849265398402,79.08553047691754,45.042063072170876,45.85310549180802,44.97588971888332,47.45659475449689,44.79017109060899,46.295534926181624,73.66849265398402,79.08553047691754,73.66849265398402,79.08553047691754,73.66849265398402,79.08553047691754,0.000962912599328147,8192.0,0,17.3971905708313,0:05:49
21,train/val,3.500611197689305,2.232279927186344,3.170828113089437,0.7335874400176632,35.00831246005309,37.91764487496536,45.904762882175184,48.1860155753992,74.28194615857,80.00392943942691,45.84129663258006,47.18025912474725,45.904762882175184,48.1860155753992,45.72495979849384,47.329579393627675,74.28194615857,80.00392943942691,74.28194615857,80.00392943942691,74.28194615857,80.00392943942691,0.0009610450690459173,8192.0,0,17.04624080657959,0:06:06
22,train/val,3.4373171562733855,2.1754538896291153,3.154658093400623,0.714504864636743,36.08151773683518,38.92079701992998,47.034556717147744,48.56333866790191,75.00168045132514,81.01424466276475,47.351322944512454,49.186092635912416,47.034556717147744,48.56333866790191,47.02881138882588,48.366039012303986,75.00168045132514,81.01424466276475,75.00168045132514,81.01424466276475,75.00168045132516,81.01424466276477,0.0009591771354498317,8192.0,0,17.3690242767334,0:06:23
23,train/val,3.3305626822554544,2.1346689307171367,2.989734333494435,0.7010665478647612,36.50409413478624,39.21680691797187,47.34563278057583,49.39284029062298,75.51868113437959,80.72638579280778,47.82624113632198,48.8914478955715,47.34563278057583,49.39284029062298,47.3765932250352,49.04768972542571,75.51868113437959,80.72638579280778,75.51868113437959,80.72638579280778,75.51868113437959,80.72638579280778,0.0009573087975797152,8192.0,0,17.511632680892944,0:06:41
24,train/val,3.1832370019477345,2.0292383387036943,2.8849966182656908,0.749525909889502,36.88463193594412,37.7598872533633,47.85488462310409,49.04269893447632,75.57067806909562,79.1483318158036,48.26949721516403,47.225831799063116,47.85488462310409,49.04269893447632,47.928205868630975,47.59530070831975,75.57067806909562,79.1483318158036,75.57067806909562,79.1483318158036,75.57067806909564,79.1483318158036,0.0009554400544710187,8192.0,0,17.314735651016235,0:06:58
25,train/val,3.0184737340263696,1.9232058414946431,2.7381696837103884,0.7506171717503851,37.978463137667475,38.493900826744586,48.815810162221936,49.99333883558845,77.24688376780527,79.56134852133341,49.54969682182193,48.081132986832586,48.815810162221936,49.99333883558845,49.02202438245336,48.47410536198248,77.24688376780527,79.56134852133341,77.24688376780527,79.56134852133341,77.24688376780527,79.56134852133341,0.00095357090515479,8192.0,0,17.273895740509033,0:07:15
26,train/val,3.0235735035460927,1.9531274088051007,2.6761152005713917,0.655871863742017,37.293138996629274,40.417809088907816,47.80321491922137,51.468572654672826,76.23359011380249,81.21185691294787,49.196246588357404,50.178426490298136,47.80321491922137,51.468572654672826,48.30409018949268,50.42634217927314,76.23359011380249,81.21185691294787,76.23359011380249,81.21185691294787,76.23359011380249,81.21185691294788,0.0009517013486576453,8192.0,0,17.30847930908203,0:07:33
27,train/val,2.8859810453394186,1.8678548912639203,2.545315310359001,0.6224449239482948,37.64919859148447,41.2061193088984,48.36579012241278,51.63661974529353,76.60006172833556,81.91636091797339,49.56318446064601,51.40933752190986,48.36579012241278,51.63661974529353,48.77383691370776,51.37255987985699,76.60006172833556,81.91636091797339,76.60006172833556,81.91636091797339,76.60006172833556,81.91636091797339,0.0009498313840017379,8192.0,0,17.293657302856445,0:07:50
28,train/val,2.8424886523381523,1.8536606003408846,2.4720700882051303,0.6137299367827337,38.29555558616218,41.27428019871388,49.47717146468664,51.40001523846064,76.62159143414392,82.22323234352731,50.18741597487731,51.48322604299598,49.47717146468664,51.40001523846064,49.66647307019381,51.296495242669984,76.62159143414392,82.22323234352731,76.62159143414392,82.22323234352731,76.62159143414391,82.22323234352731,0.0009479610102047265,8192.0,0,17.318378448486328,0:08:07
29,train/val,2.689476558695669,1.7594306941913522,2.325114621416382,0.6026077071394726,38.48922595024103,41.59979902916876,49.39087809726439,51.4219722087766,77.27258456438037,82.28919947606485,50.62570072309245,52.799436583679125,49.39087809726439,51.4219722087766,49.807334104461155,51.8190548546682,77.27258456438037,82.28919947606485,77.27258456438037,82.28919947606485,77.27258456438038,82.28919947606485,0.0009460902262797482,8192.0,0,17.141647338867188,0:08:24
30,train/val,2.694479559426722,1.7938617772382237,2.2515444256689237,0.6304434774604759,39.758646991931954,41.23712227160612,50.83988830351483,52.1824482344249,78.19104145106894,81.78810698069363,51.94658679351012,51.92639927917475,50.83988830351483,52.1824482344249,51.20493092678456,51.642168294342696,78.19104145106894,81.78810698069363,78.19104145106894,81.78810698069363,78.19104145106893,81.78810698069363,0.000944219031235385,8192.0,0,17.456419706344604,0:08:42
31,train/val,2.702042301063952,1.776756593066713,2.313214223669923,0.5996171287211699,40.150929650396385,42.13863045760251,51.17535383389067,52.2728985184309,77.89722417289448,82.4596808005143,52.62892648442954,53.91214599536626,51.17535383389067,52.2728985184309,51.69776915493463,52.50911526023043,77.89722417289448,82.4596808005143,77.89722417289448,82.4596808005143,77.89722417289448,82.4596808005143,0.0009423474240756339,8192.0,0,17.367168426513672,0:08:59
32,train/val,2.502887347470159,1.6418899142223855,2.1524935442468394,0.5586673325182094,40.35885511135991,43.24881975787384,51.0123440652731,53.76989409897116,78.72506469154332,83.58496400744696,52.78901287238425,54.58233198562309,51.0123440652731,53.76989409897116,51.66962563474454,53.472926507344674,78.72506469154332,83.58496400744696,78.72506469154332,83.58496400744696,78.72506469154334,83.58496400744696,0.000940475403799875,8192.0,0,17.35975193977356,0:09:16
33,train/val,2.4958113943753033,1.6507911970433982,2.1125504581824592,0.5484270493361137,41.043830665747336,43.73186906819262,51.98424340730574,54.01827518740582,78.59533037865646,84.06128027512601,54.09538704783932,54.73274237558164,51.98424340730574,54.01827518740582,52.76375484154272,53.85543034379221,78.59533037865646,84.06128027512601,78.59533037865646,84.06128027512601,78.59533037865646,84.06128027512601,0.0009386029694028402,8192.0,0,17.239933252334595,0:09:34
34,train/val,2.4477744653173112,1.6166012513896693,2.077932997890141,0.5286866941359196,41.21433131262711,44.73395963764156,51.71551218681717,54.93857932699737,79.15843234333363,84.3664524034787,54.584589765344795,56.186923245371126,51.71551218681717,54.93857932699737,52.75026149845243,55.10106079917061,79.15843234333363,84.3664524034787,79.15843234333363,84.3664524034787,79.15843234333363,84.3664524034787,0.0009367301198745794,8192.0,0,17.444398403167725,0:09:51
35,train/val,2.3857780222011646,1.5732004389814709,2.03144390038822,0.5100690706019434,41.94387903475623,44.89756623915296,52.57262984425821,54.88892434558367,79.37286038158558,84.63088588322195,55.024430682816494,56.62920156128979,52.57262984425821,54.88892434558367,53.52140435193537,55.15405434300765,79.37286038158558,84.63088588322195,79.37286038158558,84.63088588322195,79.37286038158558,84.63088588322195,0.0009348568542004319,8192.0,0,17.27946901321411,0:10:08
36,train/val,2.3988094297440155,1.5956278903328853,2.0079538329787874,0.5795064069417181,42.17390528545486,42.88716299918791,52.86826794043079,54.11585121553062,79.33737210309933,82.83836310229688,55.7559944775965,53.65420146648051,52.86826794043079,54.11585121553062,53.97531883706756,53.47224861400872,79.33737210309933,82.83836310229688,79.33737210309933,82.83836310229688,79.33737210309933,82.83836310229688,0.0009329831713609916,8192.0,0,17.44747567176819,0:10:26
37,train/val,2.2429111243590065,1.4944271717382513,1.8712098358765892,0.4932665844215224,41.6683526755598,46.224245525182134,52.239391410553935,56.55282936404385,79.6522734675984,85.0686906789026,54.91236863755847,58.50464138088748,52.239391410553935,56.55282936404385,53.16075673500157,56.83194357791977,79.6522734675984,85.0686906789026,79.6522734675984,85.0686906789026,79.6522734675984,85.06869067890258,0.0009311090703320739,8192.0,0,17.217509746551514,0:10:43
38,train/val,2.1856122010427974,1.4687418098682943,1.7921759366341259,0.4910077987602841,43.25650811949905,46.2962339830632,54.00767101313046,56.24344115879922,80.34821319948209,85.16526888597946,56.7006959358727,58.512761847794,54.00767101313046,56.24344115879922,55.00802448548063,56.889500533218786,80.34821319948209,85.16526888597946,80.34821319948209,85.16526888597946,80.3482131994821,85.16526888597944,0.0009292345500846828,8192.0,0,17.21150803565979,0:11:00
39,train/val,2.1295171613278594,1.4460257981782374,1.7087283727267513,0.4904325876771,43.79624870134497,45.954667070768224,54.14026223967734,55.673730644435246,81.35563206112805,85.16346875787974,57.3432565685575,58.35113712679259,54.14026223967734,55.673730644435246,55.31456624898682,56.38928718340851,81.35563206112805,85.16346875787974,81.35563206112805,85.16346875787974,81.35563206112805,85.16346875787974,0.0009273596095849774,8192.0,0,17.38616442680359,0:11:18
40,train/val,2.091372131653454,1.4156389080959817,1.6893330371898152,0.4902970104324393,43.385085949634345,46.6268067318617,53.679632616506034,56.25424411678369,81.15357771590868,85.18785055882189,57.22095193538744,59.97604562881358,53.679632616506034,56.25424411678369,54.91779651477183,57.39722524118839,81.15357771590868,85.18785055882189,81.15357771590868,85.18785055882189,81.15357771590868,85.18785055882189,0.0009254842477942406,8192.0,0,17.16989254951477,0:11:35
41,train/val,2.1708064131114795,1.4707147572999415,1.7502291111842445,0.5003609308274829,44.251756709595874,46.051793420131695,54.61899470446417,56.633056929479864,81.02887699533163,84.75787943427045,58.13829590622742,58.62451136488562,54.61899470446417,56.633056929479864,55.89428070609639,56.89526257111459,81.02887699533163,84.75787943427045,81.02887699533163,84.75787943427045,81.02887699533163,84.75787943427045,0.0009236084636688402,8192.0,0,17.381926774978638,0:11:52
42,train/val,1.9835992222246916,1.3632896827614824,1.5507738224190215,0.48754318514169226,44.077677013360876,46.27021971675384,54.62777753899522,55.84003948762537,81.32273334300797,84.78347268880196,57.85600339324676,59.94850301115674,54.62777753899522,55.84003948762537,55.735628469952445,57.135921340911324,81.32273334300797,84.78347268880196,81.32273334300797,84.78347268880196,81.32273334300797,84.78347268880198,0.0009217322561601998,8192.0,0,16.96864080429077,0:12:09
43,train/val,2.0000866405341937,1.3559578657150269,1.610321907893471,0.47654807958286255,44.785749551638595,47.036123211442295,55.1770306332886,57.533521384431154,81.38863622966652,85.31118602418503,58.89754599843552,59.78334720856461,55.1770306332886,57.533521384431154,56.51148553394967,57.802482720972435,81.38863622966652,85.31118602418503,81.38863622966652,85.31118602418503,81.38863622966652,85.31118602418503,0.0009198556242147599,8192.0,0,17.205129146575928,0:12:26
44,train/val,2.0190743214410283,1.3704573771227961,1.621542328401752,0.47266882206304617,44.77559358737563,47.077128046944274,55.05696844340666,57.66372870708174,81.42359732215321,85.4088437149988,59.30598779356079,59.00445897933352,55.05696844340666,57.66372870708174,56.53675822294644,57.751730054612096,81.42359732215321,85.4088437149988,81.42359732215321,85.4088437149988,81.42359732215321,85.4088437149988,0.0009179785667739453,8192.0,0,17.34535002708435,0:12:44
45,train/val,1.9427999931833018,1.3170505052675372,1.564373686261799,0.47270387910367856,45.46238949230742,47.13788895496119,55.79456852864612,57.98885887799637,81.86426218641148,85.36938621192327,59.92068246901795,59.68986812796242,55.79456852864612,57.98885887799637,57.24588809202255,57.89818414297936,81.86426218641148,85.36938621192327,81.86426218641148,85.36938621192327,81.86426218641148,85.36938621192327,0.0009161010827741279,8192.0,0,17.222355604171753,0:13:01
46,train/val,1.9491757141507189,1.3311091003858524,1.5451665037999982,0.471509505369579,45.659516087799425,47.12386481543048,55.9902447852513,58.06534491293246,81.57659302283581,85.54279311523659,60.555432731699774,59.55415252157359,55.9902447852513,58.06534491293246,57.57571446310806,57.74397630257365,81.57659302283581,85.54279311523659,81.57659302283581,85.54279311523659,81.57659302283581,85.54279311523659,0.0009142231711465941,8192.0,0,17.32968282699585,0:13:18
47,train/val,1.935814609994059,1.3122911615216213,1.5588085910548335,0.4519865769885799,45.98172676185435,48.51969896174669,56.34935493893902,59.12068082552876,81.88447416304969,85.98949178928804,60.61975979307158,61.88609467509535,56.34935493893902,59.12068082552876,57.87542674016218,59.38807438992435,81.88447416304969,85.98949178928804,81.88447416304969,85.98949178928804,81.88447416304969,85.98949178928804,0.000912344830817506,8192.0,0,17.748310089111328,0:13:36
48,train/val,1.865665461058202,1.2949449708280356,1.426801190428112,0.4396746066890625,46.6647446989373,48.904850378834524,56.90137995423348,58.67121256343414,82.43397487401676,86.14642322034761,61.61890493184836,62.63830639606483,56.90137995423348,58.67121256343414,58.556564082129015,59.794376842578956,82.43397487401676,86.14642322034761,82.43397487401676,86.14642322034761,82.43397487401676,86.14642322034761,0.0009104660607078647,8192.0,0,17.35850214958191,0:13:53
49,train/val,1.8690856397151947,1.2875906659857086,1.4537373939933984,0.4292469018733343,46.12854489673479,49.354590710676156,56.53901672961559,58.99906139931659,81.80228230777995,86.46917699522292,60.87604745727471,64.10483478451856,56.53901672961559,58.99906139931659,58.06648259648015,60.07382371161377,81.80228230777995,86.46917699522292,81.80228230777995,86.46917699522292,81.80228230777993,86.46917699522292,0.0009085868597334763,8192.0,0,17.289039850234985,0:14:11
50,train/val,1.7990576689657958,1.2399451761789944,1.3977812172278115,0.4233725194440525,47.0310541161912,49.53897405750381,57.32160432181741,59.13576066863481,82.71566306936195,86.6413635481029,61.61822766056913,63.58689140075795,57.32160432181741,59.13576066863481,58.87281915993513,60.272323365160204,82.71566306936195,86.6413635481029,82.71566306936195,86.6413635481029,82.71566306936195,86.6413635481029,0.0009067072268049129,8192.0,0,17.2367000579834,0:14:28
51,train/val,1.846379450481871,1.2720208550276964,1.4358964743821516,0.4774439505316198,46.56880279707302,47.54126757616961,56.92363419456471,57.981520575745826,82.49098518932402,85.35786776457675,61.51410386285948,61.41619213661021,56.92363419456471,57.981520575745826,58.48224082326014,58.58547617996871,82.49098518932402,85.35786776457675,82.49098518932402,85.35786776457675,82.49098518932402,85.35786776457677,0.0009048271608274758,8192.0,0,17.062642574310303,0:14:45
52,train/val,1.7940364104250202,1.245851472991964,1.3704623359700907,0.42547446996403226,46.679423476685336,48.93814304224988,56.994636215472426,57.55014339744476,82.47177420877561,86.66109378244799,61.266949786343694,64.04318653460153,56.994636215472426,57.55014339744476,58.50683498564977,59.53741844729682,82.47177420877561,86.66109378244799,82.47177420877561,86.66109378244799,82.47177420877561,86.66109378244799,0.0009029466607011585,8192.0,0,17.19062352180481,0:15:02
53,train/val,1.7017866023208783,1.1893067269221596,1.2811996732716975,0.43829208022780963,48.38524242467571,48.766440318943296,58.287269436479384,59.08777103188494,83.79839596979033,86.21892063637048,63.81470728751296,62.10160193898561,58.287269436479384,59.08777103188494,60.117662310353296,59.697732462823836,83.79839596979033,86.21892063637048,83.79839596979033,86.21892063637048,83.79839596979033,86.21892063637048,0.0009010657253206066,8192.0,0,17.3357937335968,0:15:20
54,train/val,1.6850278111903563,1.1819030555046122,1.2578118634612663,0.4585336852399653,48.62840650795173,48.399548716166294,58.861551522210696,58.73153139333016,84.07244459451792,85.81000982433997,63.632705834944105,62.06258704156501,58.861551522210696,58.73153139333016,60.4799180077731,59.3980470062821,84.07244459451792,85.81000982433997,84.07244459451792,85.81000982433997,84.07244459451792,85.81000982433997,0.0008991843535750808,8192.0,0,17.457644939422607,0:15:37
55,train/val,1.754914761237476,1.2237646019329196,1.3278753757476807,0.43542091969790175,47.75023789852998,49.18528998241815,57.78272241095122,59.802536136997965,83.14461215666078,86.38746838006043,63.40945969753909,62.65706670730735,57.78272241095122,59.802536136997965,59.671118143010126,60.030628483243134,83.14461215666078,86.38746838006043,83.14461215666078,86.38746838006043,83.14461215666077,86.38746838006043,0.0008973025443484182,8192.0,0,17.29118251800537,0:15:54
56,train/val,1.6913250283054684,1.1724066368263701,1.2972959629867387,0.408935766519456,48.5850001018474,50.57122742225369,58.989929178544244,59.840383882010784,83.8514623510662,86.98291042309016,63.28225411142723,65.81999102448974,58.989929178544244,59.840383882010784,60.45979923066128,61.45892033017939,83.8514623510662,86.98291042309016,83.8514623510662,86.98291042309016,83.8514623510662,86.98291042309016,0.000895420296518992,8192.0,0,17.347781658172607,0:16:12
57,train/val,1.6411186191050902,1.1661564076076383,1.1874055133565613,0.5298732866068616,49.10191726986543,46.77136008504526,58.770847544159466,58.6042854551785,84.33340788792995,84.28859908737657,64.31141202542534,59.23245730441603,58.770847544159466,58.6042854551785,60.622218203821085,58.126720789005724,84.33340788792995,84.28859908737657,84.33340788792995,84.28859908737657,84.33340788792995,84.28859908737657,0.0008935376089596738,8192.0,0,17.289387226104736,0:16:29
58,train/val,1.6964987872735313,1.184669163563977,1.2795740284997483,0.4010395679536866,49.230876046610575,50.36264527808449,59.37776198760722,59.83082274766362,84.01051259464573,87.184357213031,64.47299994610023,64.81376778518468,59.37776198760722,59.83082274766362,61.121668666834786,61.00914299704646,84.01051259464573,87.184357213031,84.01051259464573,87.184357213031,84.01051259464573,87.184357213031,0.0008916544805377923,8192.0,0,17.4114511013031,0:16:46
59,train/val,1.6138222107420797,1.1356213089564573,1.1955022219082583,0.395574929210778,49.30196038783974,51.29590216983565,59.29093185913309,60.9140671334461,84.24508234249203,87.50202199314661,64.81503403030436,65.33920110242971,59.29093185913309,60.9140671334461,61.14649068803452,62.11744643497045,84.24508234249203,87.50202199314661,84.24508234249203,87.50202199314661,84.24508234249204,87.50202199314661,0.0008897709101150918,8192.0,0,17.1759831905365,0:17:03
60,train/val,1.5852678178445152,1.1158050729528717,1.1736568471659785,0.4735652821960288,50.884325136146145,48.47430864589414,60.76027281334002,60.078892392214954,84.71551993078742,85.34995550465901,66.82136080639593,60.76115808327279,60.76027281334002,60.078892392214954,62.71349469318574,59.72306767140192,84.71551993078742,85.34995550465901,84.71551993078742,85.34995550465901,84.71551993078742,85.34995550465901,0.0008878868965476945,8192.0,0,17.191835403442383,0:17:21
61,train/val,1.5875149019386456,1.1160506884688917,1.1786604944778525,0.4114488424010462,50.772772406750846,50.41686636836086,60.87399494358986,60.09375957084333,84.67206765109233,87.01439042272538,66.31272044913042,64.86278836798459,60.87399494358986,60.09375957084333,62.59226493285159,61.342555523470146,84.67206765109233,87.01439042272538,84.67206765109233,87.01439042272538,84.67206765109233,87.01439042272538,0.0008860024386860573,8192.0,0,17.086219310760498,0:17:38
62,train/val,1.6386511047249255,1.165764638911123,1.1822161340843076,0.39823268804832823,48.39217473777868,51.33117906310537,58.32755021647823,61.52375073100035,83.60737930976303,87.45756298094392,64.59367563179345,65.35167223653987,58.32755021647823,61.52375073100035,60.46685775271633,62.17534642222628,83.60737930976303,87.45756298094392,83.60737930976303,87.45756298094392,83.60737930976303,87.45756298094392,0.0008841175353749314,8192.0,0,17.298428535461426,0:17:55
63,train/val,1.5618685237739396,1.1099661591908205,1.1297558840850126,0.3799260204485433,50.20783973798605,51.895087200092114,59.9456744807527,60.617222152094804,84.4717937557548,87.93318826040677,66.43876064287993,67.29866998608344,59.9456744807527,60.617222152094804,62.076705294945945,62.61944593338129,84.4717937557548,87.93318826040677,84.4717937557548,87.93318826040677,84.4717937557548,87.93318826040678,0.0008822321854533185,8192.0,0,17.20182156562805,0:18:12
64,train/val,1.5875479640520136,1.1358719192769215,1.1291900952549083,0.4156411727942073,50.667237595314454,50.71196460982126,60.94540634716683,61.41075666362471,84.61813580598226,86.67502475732189,66.09288814576648,64.06143453270761,60.94540634716683,61.41075666362471,62.64736465460431,61.95693617509745,84.61813580598226,86.67502475732189,84.61813580598226,86.67502475732189,84.61813580598226,86.67502475732189,0.00088034638775443,8192.0,0,17.21074938774109,0:18:29
65,train/val,1.658265288433303,1.166018265744914,1.2306175361508909,0.3828901459315956,49.424643413226995,52.63163692215116,59.9247966288861,62.61959798590333,83.19566750891887,87.81863842847926,65.1715298836394,66.35168385101674,59.9247966288861,62.61959798590333,61.673496028183294,63.65813912499574,83.19566750891887,87.81863842847926,83.19566750891887,87.81863842847926,83.19566750891887,87.81863842847926,0.0008784601411056442,16384.0,0,17.246684551239014,0:18:47
66,train/val,1.5645213211360185,1.1207487677102503,1.1094313555437585,0.4501608148571215,50.67588282878505,49.881675018756724,60.60380543835644,60.97523608610182,84.71292080268432,85.97897720250455,66.4724975659166,62.927753882835304,60.60380543835644,60.97523608610182,62.53040027726675,61.305817532636475,84.71292080268432,85.97897720250455,84.71292080268432,85.97897720250455,84.71292080268432,85.97897720250454,0.000876573444328463,16384.0,0,17.347479104995728,0:19:04
67,train/val,1.5468948930501938,1.104083070612472,1.107029529693334,0.3897536924497452,51.27210983171302,51.592146486110934,61.43137629920471,62.47089053097763,84.86668975806792,87.48799018737421,66.83653625041929,64.63271382324497,61.43137629920471,62.47089053097763,63.14892158441439,62.578468220213765,84.86668975806792,87.48799018737421,84.86668975806792,87.48799018737421,84.86668975806792,87.48799018737421,0.0008746862962384689,16384.0,0,17.381044149398804,0:19:21
68,train/val,1.5042549125526261,1.069727536128915,1.0863184122287708,0.37157701306942675,51.481834223810644,52.68202361143087,61.562957339427314,62.365548686474966,84.92680943980058,88.198450629448,67.40619298751979,67.16084420545148,61.562957339427314,62.365548686474966,63.42924855323905,63.498013593836866,84.92680943980058,88.198450629448,84.92680943980058,88.198450629448,84.92680943980058,88.198450629448,0.0008727986956452795,16384.0,0,17.23319125175476,0:19:39
69,train/val,1.558622542930686,1.1263389383321223,1.0807089714900306,0.3826559661698249,50.86688883317181,52.51169360856461,61.18128151037537,62.99900407687282,84.53467436316711,87.61691880198954,66.41176318108242,66.17551376697125,61.18128151037537,62.99900407687282,62.86157323977387,63.64684808931011,84.53467436316711,87.61691880198954,84.53467436316711,87.61691880198954,84.53467436316711,87.61691880198954,0.0008709106413525044,16384.0,0,17.298463106155396,0:19:56
70,train/val,1.4944820663203364,1.0661840500391047,1.070745006851528,0.39144476632587555,51.34177581715023,52.1796171588517,61.206921948368645,63.54863290306544,85.24299793976033,87.32004594626795,67.05462948274811,65.00071880689391,61.206921948368645,63.54863290306544,63.14121012232508,63.35065679754647,85.24299793976033,87.32004594626795,85.24299793976033,87.32004594626795,85.24299793976033,87.32004594626795,0.0008690221321576988,16384.0,0,17.383562803268433,0:20:13
71,train/val,1.4484683294659075,1.0468604111153146,1.0040197722289872,0.3859641269334232,51.34207437924614,52.32872623220132,61.07235423310924,62.23845874365719,85.45720422362841,87.62598023758873,67.38615191359486,66.20152172061486,61.07235423310924,62.23845874365719,63.12397672308225,63.40491001919042,85.45720422362841,87.62598023758873,85.45720422362841,87.62598023758873,85.45720422362841,87.62598023758873,0.0008671331668523206,16384.0,0,17.101665258407593,0:20:30
72,train/val,1.4813430652670239,1.060181450260722,1.0529040114387223,0.3670730068854529,52.15433189119193,53.64222366521243,62.129819725775135,63.95081263058806,85.32772629557782,88.13261250114824,68.41563581435942,67.52819576312685,62.129819725775135,63.95081263058806,64.06628675903048,64.67126916745133,85.32772629557782,88.13261250114824,85.32772629557782,88.13261250114824,85.32772629557782,88.13261250114824,0.0008652437442216826,16384.0,0,17.23078155517578,0:20:48
73,train/val,1.513701152542363,1.0915719131412713,1.0553230633554251,0.3836169502004348,51.47720084081011,52.8733740822643,61.41568476126662,63.412434012509614,85.08454101460174,87.73498140448397,67.52689744095997,66.47650157104003,61.41568476126662,63.412434012509614,63.36021722079661,64.01681916202159,85.08454101460174,87.73498140448397,85.08454101460174,87.73498140448397,85.08454101460174,87.73498140448397,0.000863353863044907,16384.0,0,17.41423273086548,0:21:05
